gaze_ts,worldFrame,confidence,world_gazeX,world_gazeY,ref_gazeX,ref_gazeY,mapped,number_matches
1703060781965.054,390.0,1.0,299.498625,188.624625,255.16,270.365,1.0,205.0
1703060781971.2158,390.0,1.0,304.44337500000006,190.005375,259.183,271.584,1.0,205.0
1703060781977.782,392.0,1.0,304.591875,184.92975,267.133,266.155,1.0,227.0
1703060781980.521,392.0,1.0,297.64875,183.6825,261.456,265.052,1.0,227.0
1703060781986.7751,392.0,1.0,301.681875,188.347125,264.483,268.936,1.0,227.0
1703060781990.3318,392.0,1.0,304.53825,188.93362499999998,266.808,269.442,1.0,227.0
1703060781996.147,392.0,1.0,301.495875,189.07274999999998,264.277,269.532,1.0,227.0
1703060782002.3738,392.0,1.0,300.49237500000004,186.822,263.602,267.67,1.0,227.0
1703060782005.482,392.0,1.0,300.722625,191.462625,263.466,271.494,1.0,227.0
1703060782011.7908,392.0,1.0,304.67775000000006,185.19637500000002,267.185,266.375,1.0,227.0
1703060782015.0999,392.0,1.0,301.75162500000005,188.21025,264.551,268.824,1.0,227.0
1703060782021.152,392.0,1.0,301.652625,186.4005,264.596,267.334,1.0,227.0
1703060782027.374,392.0,1.0,298.854,185.16225,262.356,266.285,1.0,227.0
1703060782030.4788,392.0,1.0,298.267875,186.993,261.738,267.789,1.0,227.0
1703060782036.8188,392.0,1.0,303.429375,189.38475000000003,265.859,269.804,1.0,227.0
1703060782039.867,392.0,1.0,301.31550000000004,186.699375,264.295,267.576,1.0,227.0
1703060782046.2642,392.0,1.0,302.67975,191.01,265.123,271.134,1.0,227.0
1703060782052.4648,392.0,1.0,301.71862500000003,188.616,264.495,269.157,1.0,227.0
1703060782055.4277,392.0,1.0,303.183375,187.720875,265.772,268.434,1.0,227.0
1703060782062.155,392.0,1.0,307.29975,193.0245,268.799,272.817,1.0,227.0
1703060782065.2139,392.0,1.0,305.41837499999997,191.92125,267.325,271.901,1.0,227.0
1703060782071.525,392.0,1.0,307.131,190.133625,268.862,270.446,1.0,227.0
1703060782077.4119,392.0,1.0,302.713125,197.46899999999997,264.696,276.449,1.0,227.0
1703060782080.426,392.0,1.0,305.33062500000005,197.055375,266.892,276.117,1.0,227.0
1703060782086.7458,392.0,1.0,305.96775,195.53475,267.525,274.87,1.0,227.0
1703060782089.919,392.0,1.0,302.982,198.14362500000001,264.871,277.005,1.0,227.0
1703060782096.103,392.0,1.0,305.047125,193.26225,266.924,273.0,1.0,227.0
1703060782102.358,392.0,1.0,306.76275,196.0005,268.148,275.255,1.0,227.0
1703060782105.475,392.0,1.0,306.24787499999996,198.12375,267.575,276.996,1.0,227.0
1703060782111.764,392.0,1.0,302.125875,196.47937500000003,264.278,275.633,1.0,227.0
1703060782114.826,392.0,1.0,301.19512499999996,189.62924999999998,263.988,269.987,1.0,227.0
1703060782121.212,392.0,1.0,305.21999999999997,189.98625,267.297,270.311,1.0,227.0
1703060782127.5378,392.0,1.0,308.0355,189.36562500000002,269.66,269.824,1.0,227.0
1703060782130.471,392.0,1.0,309.95099999999996,190.82137500000002,271.131,271.029,1.0,227.0
1703060782136.789,392.0,1.0,309.23137499999996,193.748625,270.336,273.42,1.0,227.0
1703060782139.897,392.0,1.0,304.13775000000004,191.73600000000002,266.28,271.741,1.0,227.0
1703060782146.238,392.0,1.0,305.09175,187.0995,267.393,267.941,1.0,227.0
1703060782152.375,392.0,1.0,299.655375,185.9115,262.97,266.911,1.0,227.0
1703060782155.5662,392.0,1.0,303.55162499999994,188.407125,266.029,269.001,1.0,227.0
1703060782161.825,392.0,1.0,305.890875,191.646,267.734,271.678,1.0,227.0
1703060782164.915,392.0,1.0,305.757375,195.1035,267.382,274.515,1.0,227.0
1703060782171.2341,392.0,1.0,306.16462499999994,198.18150000000003,267.502,277.044,1.0,227.0
1703060782177.4438,394.0,1.0,303.99712500000004,194.318625,273.805,275.614,1.0,229.0
1703060782180.49,394.0,1.0,307.39725,193.80075000000002,276.767,275.218,1.0,229.0
1703060782186.774,394.0,1.0,305.7648750000001,194.911875,275.351,276.143,1.0,229.0
1703060782189.9038,394.0,1.0,306.338625,199.27499999999998,275.875,279.876,1.0,229.0
1703060782196.1438,394.0,1.0,306.867,196.40400000000002,276.32,277.429,1.0,229.0
1703060782202.358,394.0,1.0,310.56525,194.51212499999997,279.526,275.864,1.0,229.0
1703060782205.461,394.0,1.0,301.66425000000004,189.19424999999998,271.746,271.219,1.0,229.0
1703060782212.686,394.0,1.0,298.1475,188.34375,268.665,270.442,1.0,229.0
1703060782214.869,394.0,1.0,300.012375,188.506125,270.299,270.609,1.0,229.0
1703060782221.0598,394.0,1.0,301.64137500000004,192.41025000000002,271.737,273.955,1.0,229.0
1703060782227.404,394.0,1.0,301.19025,192.14475,271.341,273.723,1.0,229.0
1703060782230.509,394.0,1.0,300.75075,187.688625,270.942,269.927,1.0,229.0
1703060782237.0398,394.0,1.0,304.479375,182.131125,274.169,265.29,1.0,229.0
1703060782240.0671,394.0,1.0,306.93225,183.97425,276.307,266.887,1.0,229.0
1703060782246.166,394.0,1.0,304.098,179.088,273.824,262.721,1.0,229.0
1703060782252.38,394.0,1.0,305.114625,180.773625,274.714,264.158,1.0,229.0
1703060782255.771,394.0,1.0,309.96675,183.72825,278.932,266.733,1.0,229.0
1703060782261.8518,394.0,1.0,304.94512499999996,174.7125,274.538,259.068,1.0,229.0
1703060782264.827,394.0,1.0,302.889375,179.053125,272.775,262.668,1.0,229.0
1703060782271.098,394.0,1.0,304.736625,179.0895,274.378,262.735,1.0,229.0
1703060782277.386,394.0,1.0,308.83575,182.89875,277.949,266.015,1.0,229.0
1703060782280.4639,394.0,1.0,307.48462499999994,181.71825,276.773,264.997,1.0,229.0
1703060782286.898,394.0,1.0,304.72575,180.370125,274.375,263.811,1.0,229.0
1703060782290.2012,394.0,1.0,305.424375,179.299125,274.975,262.924,1.0,229.0
1703060782296.083,394.0,1.0,303.916125,181.270125,273.676,264.554,1.0,229.0
1703060782302.364,394.0,1.0,303.78112500000003,178.6275,273.547,262.328,1.0,229.0
1703060782306.44,394.0,1.0,302.43112499999995,183.534,272.394,266.437,1.0,229.0
1703060782311.803,394.0,1.0,305.4495,183.54375,275.018,266.498,1.0,229.0
1703060782314.866,394.0,1.0,304.71824999999995,182.629875,274.379,265.714,1.0,229.0
1703060782321.085,394.0,1.0,307.987125,184.46962499999998,277.224,267.323,1.0,229.0
1703060782327.52,394.0,1.0,303.813375,180.4605,273.583,263.87,1.0,229.0
1703060782330.491,394.0,1.0,303.063375,183.53325,272.944,266.447,1.0,229.0
1703060782336.7449,394.0,1.0,298.665,182.21512499999997,269.105,265.254,1.0,229.0
1703060782339.8599,394.0,1.0,298.35525,179.53537500000002,268.828,262.986,1.0,229.0
1703060782346.097,394.0,1.0,303.48150000000004,180.40162500000002,273.295,263.814,1.0,229.0
1703060782352.545,394.0,1.0,302.91375,185.779125,272.823,268.343,1.0,229.0
1703060782355.488,394.0,1.0,296.466375,184.744875,267.186,267.358,1.0,229.0
1703060782362.466,394.0,1.0,305.25675,186.78,274.867,269.229,1.0,229.0
1703060782365.4248,394.0,1.0,299.211,186.583125,269.593,268.963,1.0,229.0
1703060782371.1328,394.0,1.0,295.27012499999995,188.512875,266.14,270.541,1.0,229.0
1703060782377.346,396.0,1.0,300.553875,185.52,278.201,268.696,1.0,245.0
1703060782380.558,396.0,1.0,302.85112499999997,192.34162499999996,279.885,274.425,1.0,245.0
1703060782387.025,396.0,1.0,302.53800000000007,192.088875,279.63,274.213,1.0,245.0
1703060782390.124,396.0,1.0,302.034375,185.127,279.472,268.37,1.0,245.0
1703060782396.085,396.0,1.0,304.58962500000007,185.295375,281.627,268.516,1.0,245.0
1703060782402.391,396.0,1.0,302.68725000000006,187.102125,279.949,270.028,1.0,245.0
1703060782405.629,396.0,1.0,300.811125,185.95387499999998,278.403,269.061,1.0,245.0
1703060782411.776,396.0,1.0,299.11724999999996,187.28587499999998,276.912,270.178,1.0,245.0
1703060782414.839,396.0,1.0,300.34875,187.39575,277.955,270.272,1.0,245.0
1703060782421.096,396.0,1.0,296.150625,184.50525,274.492,267.832,1.0,245.0
1703060782427.382,396.0,1.0,300.255375,183.955875,278.009,267.381,1.0,245.0
1703060782430.614,396.0,1.0,298.756875,179.724,276.899,263.819,1.0,245.0
1703060782436.805,396.0,1.0,301.944375,180.376125,279.58,264.383,1.0,245.0
1703060782439.854,396.0,1.0,305.62575,175.97175,282.859,260.716,1.0,245.0
1703060782446.106,396.0,1.0,299.984625,172.35750000000002,278.228,257.639,1.0,245.0
1703060782452.39,396.0,1.0,300.760875,176.79375,278.715,261.369,1.0,245.0
1703060782455.461,396.0,1.0,300.33675000000005,180.858,278.198,264.779,1.0,245.0
1703060782461.885,396.0,1.0,296.554875,182.30587500000001,274.923,265.981,1.0,245.0
1703060782465.11,396.0,1.0,296.0775,187.55700000000002,274.31,270.404,1.0,245.0
1703060782471.385,396.0,1.0,299.171625,182.782125,277.133,266.391,1.0,245.0
1703060782477.638,396.0,1.0,293.899875,181.489125,272.685,265.281,1.0,245.0
1703060782480.502,396.0,1.0,295.26300000000003,181.74075,273.841,265.499,1.0,245.0
1703060782486.8428,396.0,1.0,295.49362499999995,185.7075,273.884,268.844,1.0,245.0
1703060782490.118,396.0,1.0,296.417625,182.66250000000002,274.792,266.281,1.0,245.0
1703060782496.0981,396.0,1.0,297.364875,181.94924999999998,275.627,265.684,1.0,245.0
1703060782502.3801,396.0,1.0,302.89537500000006,183.861375,280.25,267.31,1.0,245.0
1703060782505.755,396.0,1.0,308.7555,186.3675,285.094,269.421,1.0,245.0
1703060782511.7698,396.0,1.0,303.39487499999996,185.84550000000002,280.596,268.975,1.0,245.0
1703060782514.912,396.0,1.0,302.6115,187.821,279.857,270.631,1.0,245.0
1703060782521.17,396.0,1.0,303.778875,181.74637499999997,281.079,265.54,1.0,245.0
1703060782527.389,396.0,1.0,301.570875,181.386375,279.224,265.229,1.0,245.0
1703060782530.482,396.0,1.0,308.23724999999996,183.588,284.765,267.098,1.0,245.0
1703060782536.77,396.0,1.0,303.10575,183.81750000000002,280.43,267.274,1.0,245.0
1703060782539.894,396.0,1.0,307.119375,186.65925,283.707,269.663,1.0,245.0
1703060782546.097,396.0,1.0,304.20787499999994,181.916625,281.435,265.685,1.0,245.0
1703060782552.385,396.0,1.0,308.68612500000006,188.57137500000002,284.951,271.263,1.0,245.0
1703060782555.4858,396.0,1.0,305.63962499999997,191.38762499999999,282.279,273.62,1.0,245.0
1703060782561.8,396.0,1.0,306.36375000000004,190.50600000000003,282.923,272.882,1.0,245.0
1703060782564.9211,396.0,1.0,306.522375,190.409625,283.061,272.801,1.0,245.0
1703060782571.167,396.0,1.0,304.36087499999996,186.24300000000002,281.397,269.31,1.0,245.0
1703060782577.427,398.0,1.0,296.629875,188.215125,277.853,269.878,1.0,268.0
1703060782580.5378,398.0,1.0,303.01874999999995,186.240375,283.193,268.334,1.0,268.0
1703060782586.981,398.0,1.0,299.26687499999997,185.440125,280.071,267.65,1.0,268.0
1703060782589.94,398.0,1.0,295.200375,187.548375,276.656,269.323,1.0,268.0
1703060782596.148,398.0,1.0,297.250125,188.074125,278.373,269.768,1.0,268.0
1703060782602.3801,398.0,1.0,298.7445,190.52325000000002,279.615,271.771,1.0,268.0
1703060782606.629,398.0,1.0,303.34499999999997,188.797875,283.458,270.406,1.0,268.0
1703060782611.874,398.0,1.0,300.84675,190.270875,281.373,271.581,1.0,268.0
1703060782617.963,398.0,1.0,302.32500000000005,190.020375,282.606,271.389,1.0,268.0
1703060782621.0571,398.0,1.0,303.650625,190.002,283.709,271.384,1.0,268.0
1703060782627.405,398.0,1.0,301.966875,188.902125,282.311,270.48,1.0,268.0
1703060782630.575,398.0,1.0,301.421625,189.042375,281.856,270.589,1.0,268.0
1703060782636.773,398.0,1.0,304.293375,187.59975,284.248,269.445,1.0,268.0
1703060782643.243,398.0,1.0,296.32575,187.85887499999998,277.599,269.586,1.0,268.0
1703060782646.111,398.0,1.0,298.6815,190.50825,279.562,271.759,1.0,268.0
1703060782652.461,398.0,1.0,296.919,194.755875,278.066,275.211,1.0,268.0
1703060782655.758,398.0,1.0,294.5565,194.538,276.078,275.021,1.0,268.0
1703060782661.8079,398.0,1.0,299.038875,191.728875,279.857,272.754,1.0,268.0
1703060782667.998,398.0,1.0,308.50162500000005,188.351625,287.729,270.088,1.0,268.0
1703060782671.1118,398.0,1.0,304.08000000000004,185.229,284.077,267.528,1.0,268.0
1703060782677.399,398.0,1.0,299.8965,186.382125,280.593,268.419,1.0,268.0
1703060782680.672,398.0,1.0,302.6235,186.339375,282.865,268.411,1.0,268.0
1703060782686.792,398.0,1.0,297.34425,191.87324999999998,278.436,272.861,1.0,268.0
1703060782692.9878,398.0,1.0,302.89425,184.669125,283.094,267.064,1.0,268.0
1703060782696.0679,398.0,1.0,309.67275,189.382875,288.694,270.929,1.0,268.0
1703060782702.378,398.0,1.0,305.94825,187.51912499999997,285.62,269.394,1.0,268.0
1703060782705.653,398.0,1.0,302.661,187.01587500000002,282.894,268.958,1.0,268.0
1703060782711.776,398.0,1.0,296.971875,191.0145,278.127,272.159,1.0,268.0
1703060782717.9778,398.0,1.0,304.03499999999997,189.5505,284.03,271.021,1.0,268.0
1703060782721.126,398.0,1.0,304.41074999999995,187.94925,284.345,269.728,1.0,268.0
1703060782727.445,398.0,1.0,304.77862500000003,187.61024999999998,284.651,269.458,1.0,268.0
1703060782730.488,398.0,1.0,301.451625,190.295625,281.878,271.606,1.0,268.0
1703060782736.985,398.0,1.0,298.38675,187.695,279.327,269.47,1.0,268.0
1703060782743.0679,398.0,1.0,293.7075,183.64724999999999,275.421,266.137,1.0,268.0
1703060782746.3188,398.0,1.0,301.31887500000005,181.91774999999998,281.793,264.826,1.0,268.0
1703060782752.4539,398.0,1.0,303.3585,186.774375,283.474,268.769,1.0,268.0
1703060782755.4648,398.0,1.0,305.23049999999995,187.8255,285.025,269.635,1.0,268.0
1703060782761.807,398.0,1.0,296.66362499999997,181.01437499999997,277.914,264.039,1.0,268.0
1703060782767.9968,398.0,1.0,294.218625,180.814875,275.866,263.847,1.0,268.0
1703060782771.1072,398.0,1.0,291.88012499999996,189.946875,273.844,271.251,1.0,268.0
1703060782777.876,400.0,1.0,296.41125,186.918375,278.462,270.362,1.0,251.0
1703060782780.6028,400.0,1.0,293.626125,187.559625,276.102,270.815,1.0,251.0
1703060782786.805,400.0,1.0,290.93174999999997,183.981375,273.774,267.827,1.0,251.0
1703060782793.0261,400.0,1.0,295.355625,185.599875,277.552,269.261,1.0,251.0
1703060782796.253,400.0,1.0,298.098,190.08675000000002,279.929,272.988,1.0,251.0
1703060782802.399,400.0,1.0,289.68075,187.555125,272.736,270.713,1.0,251.0
1703060782805.448,400.0,1.0,288.339,183.767625,271.56,267.584,1.0,251.0
1703060782811.7598,400.0,1.0,292.965375,184.71375,275.512,268.477,1.0,251.0
1703060782817.983,400.0,1.0,294.2025,184.766625,276.564,268.553,1.0,251.0
1703060782821.758,400.0,1.0,298.38,185.835375,280.117,269.53,1.0,251.0
1703060782827.359,400.0,1.0,294.241875,185.416125,276.604,269.082,1.0,251.0
1703060782830.439,400.0,1.0,296.0535,192.396375,278.219,274.831,1.0,251.0
1703060782836.734,400.0,1.0,290.203875,189.69750000000002,273.201,272.481,1.0,251.0
1703060782843.1958,400.0,1.0,296.62425,186.468375,278.638,270.0,1.0,251.0
1703060782846.238,400.0,1.0,293.029875,188.68912500000002,275.605,271.724,1.0,251.0
1703060782852.379,400.0,1.0,294.84262499999994,185.72737500000002,277.118,269.351,1.0,251.0
1703060782855.564,400.0,1.0,298.385625,187.012125,280.136,270.487,1.0,251.0
1703060782861.895,400.0,1.0,297.17362499999996,182.07074999999998,279.053,266.442,1.0,251.0
1703060782868.021,400.0,1.0,296.802,184.20637499999998,278.763,268.165,1.0,251.0
1703060782871.0898,400.0,1.0,289.84950000000003,189.07725,272.893,271.964,1.0,251.0
1703060782877.4229,400.0,1.0,289.486875,181.693875,272.523,265.925,1.0,251.0
1703060782880.552,400.0,1.0,296.307,196.662,278.482,278.341,1.0,251.0
1703060782886.9377,400.0,1.0,296.646375,183.872625,278.627,267.89,1.0,251.0
1703060782892.989,400.0,1.0,299.673375,183.40949999999998,281.18,267.594,1.0,251.0
1703060782896.0679,400.0,1.0,298.86712500000004,181.367625,280.475,265.919,1.0,251.0
1703060782902.412,400.0,1.0,299.406,182.28412500000002,280.941,266.675,1.0,251.0
1703060782905.958,400.0,1.0,295.781625,182.602125,277.881,266.835,1.0,251.0
1703060782911.7131,400.0,1.0,301.289625,182.8275,282.535,267.166,1.0,251.0
1703060782918.368,400.0,1.0,304.41187499999995,181.86599999999999,285.145,266.473,1.0,251.0
1703060782921.2559,400.0,1.0,298.12125000000003,185.398125,279.893,269.168,1.0,251.0
1703060782927.393,400.0,1.0,301.83187499999997,190.51687500000003,283.095,273.426,1.0,251.0
1703060782930.708,400.0,1.0,299.55337499999996,185.267625,281.102,269.099,1.0,251.0
1703060782936.774,400.0,1.0,296.106,186.025125,278.193,269.626,1.0,251.0
1703060782943.1738,400.0,1.0,297.4305,188.067,279.34,271.323,1.0,251.0
1703060782946.0989,400.0,1.0,299.23125000000005,182.62575,280.797,266.947,1.0,251.0
1703060782952.453,400.0,1.0,300.18262500000003,187.85137500000002,281.666,271.215,1.0,251.0
1703060782955.5679,400.0,1.0,298.53375,185.884875,280.248,269.574,1.0,251.0
1703060782962.008,400.0,1.0,305.838375,185.20874999999998,286.391,269.212,1.0,251.0
1703060782968.015,400.0,1.0,304.868625,189.48375000000001,285.64,272.656,1.0,251.0
1703060782971.1309,400.0,1.0,301.362,187.223625,282.654,270.734,1.0,251.0
1703060782977.364,402.0,1.0,296.039625,185.152875,283.379,273.195,1.0,227.0
1703060782980.509,402.0,1.0,298.09425,191.11837500000001,284.955,278.156,1.0,227.0
1703060782987.359,402.0,1.0,303.393,193.591875,289.412,280.293,1.0,227.0
1703060782992.9768,402.0,1.0,306.08025000000004,192.538875,291.733,279.472,1.0,227.0
1703060782996.0781,402.0,1.0,303.228375,190.74974999999998,289.354,277.946,1.0,227.0
1703060783002.413,402.0,1.0,301.909125,188.85225,288.285,276.358,1.0,227.0
1703060783005.7139,402.0,1.0,303.02887499999997,190.66275000000002,289.187,277.871,1.0,227.0
1703060783011.754,402.0,1.0,306.739875,187.971375,292.424,275.726,1.0,227.0
1703060783017.996,402.0,1.0,305.53462500000006,189.736875,291.349,277.155,1.0,227.0
1703060783021.106,402.0,1.0,308.76150000000007,187.664625,294.149,275.513,1.0,227.0
1703060783027.5132,402.0,1.0,311.247375,188.755875,296.226,276.456,1.0,227.0
1703060783030.47,402.0,1.0,310.9395,187.59262500000003,295.997,275.496,1.0,227.0
1703060783036.718,402.0,1.0,308.224875,189.624,293.639,277.112,1.0,227.0
1703060783043.219,402.0,1.0,306.82574999999997,184.733625,292.589,273.07,1.0,227.0
1703060783046.065,402.0,1.0,307.8851250000001,185.093625,293.478,273.386,1.0,227.0
1703060783052.427,402.0,1.0,302.478375,186.156,288.85,274.15,1.0,227.0
1703060783055.732,402.0,1.0,303.98850000000004,181.362,290.276,270.246,1.0,227.0
1703060783062.29,402.0,1.0,307.11637499999995,189.34725,292.705,276.864,1.0,227.0
1703060783068.0688,402.0,1.0,305.6955,188.82975,291.512,276.412,1.0,227.0
1703060783071.38,402.0,1.0,304.626,188.710125,290.605,276.293,1.0,227.0
1703060783077.417,402.0,1.0,303.205125,184.554375,289.516,272.849,1.0,227.0
1703060783080.587,402.0,1.0,305.365125,191.88150000000002,291.143,278.917,1.0,227.0
1703060783086.742,402.0,1.0,300.11175000000003,186.812625,286.811,274.644,1.0,227.0
1703060783093.011,402.0,1.0,298.64175,186.583875,285.562,274.426,1.0,227.0
1703060783096.105,402.0,1.0,297.47512500000005,185.74162499999997,284.59,273.709,1.0,227.0
1703060783102.3518,402.0,1.0,297.52500000000003,190.457625,284.488,277.6,1.0,227.0
1703060783105.612,402.0,1.0,296.682375,191.92425,283.721,278.796,1.0,227.0
1703060783111.767,402.0,1.0,299.622,196.745625,286.093,282.835,1.0,227.0
1703060783117.965,402.0,1.0,294.80662499999994,190.66500000000002,282.15,277.721,1.0,227.0
1703060783121.042,402.0,1.0,292.078875,193.821375,279.704,280.285,1.0,227.0
1703060783127.35,402.0,1.0,296.9775,192.48112500000002,283.957,279.262,1.0,227.0
1703060783130.43,402.0,1.0,295.928625,193.16625000000002,283.035,279.81,1.0,227.0
1703060783136.6929,402.0,1.0,294.188625,191.409375,281.596,278.325,1.0,227.0
1703060783142.9739,402.0,1.0,295.799625,187.762875,283.093,275.343,1.0,227.0
1703060783146.1157,402.0,1.0,295.925625,184.955625,283.288,273.031,1.0,227.0
1703060783152.3489,402.0,1.0,294.4695,184.32524999999998,282.059,272.481,1.0,227.0
1703060783155.467,402.0,1.0,296.0865,179.791125,283.585,268.785,1.0,227.0
1703060783161.702,402.0,1.0,297.333375,181.76325,284.59,270.433,1.0,227.0
1703060783167.9639,402.0,1.0,296.6685,187.59,283.842,275.217,1.0,227.0
1703060783171.3699,402.0,1.0,294.670875,186.384375,282.168,274.183,1.0,227.0
1703060783177.4038,404.0,1.0,298.287375,182.21812500000001,287.14,275.405,1.0,235.0
1703060783180.532,404.0,1.0,302.984625,187.953375,290.125,279.454,1.0,235.0
1703060783186.6838,404.0,1.0,297.84675000000004,185.17874999999998,286.673,277.44,1.0,235.0
1703060783192.9631,404.0,1.0,307.60012500000005,186.635625,293.393,278.634,1.0,235.0
1703060783196.221,404.0,1.0,300.90524999999997,182.68687500000001,288.948,275.785,1.0,235.0
1703060783202.3398,404.0,1.0,302.526,182.89575,290.068,275.964,1.0,235.0
1703060783205.681,404.0,1.0,300.253875,179.50462499999998,288.659,273.581,1.0,235.0
1703060783211.705,404.0,1.0,306.526125,186.92775,292.636,278.814,1.0,235.0
1703060783217.964,404.0,1.0,299.87175,181.64700000000002,288.28,275.046,1.0,235.0
1703060783221.069,404.0,1.0,299.666625,182.149125,288.11,275.388,1.0,235.0
1703060783227.35,404.0,1.0,292.32825,184.76475,282.793,277.04,1.0,235.0
1703060783230.7239,404.0,1.0,298.110375,181.002375,287.08,274.562,1.0,235.0
1703060783236.67,404.0,1.0,294.672,177.42975,284.849,272.013,1.0,235.0
1703060783242.976,404.0,1.0,295.71075,182.118375,285.332,275.278,1.0,235.0
1703060783246.17,404.0,1.0,300.93300000000005,182.8905,288.957,275.926,1.0,235.0
1703060783252.376,404.0,1.0,297.2745,185.200875,286.269,277.444,1.0,235.0
1703060783256.365,404.0,1.0,297.699,181.5045,286.764,274.899,1.0,235.0
1703060783261.8308,404.0,1.0,300.06487500000003,174.1875,288.805,269.924,1.0,235.0
1703060783267.987,404.0,1.0,293.707875,184.75275,283.773,277.061,1.0,235.0
1703060783271.36,404.0,1.0,299.28787500000004,187.257375,287.576,278.905,1.0,235.0
1703060783277.363,404.0,1.0,300.677625,188.18812499999999,288.501,279.574,1.0,235.0
1703060783283.6309,404.0,1.0,297.399,184.244625,286.408,276.785,1.0,235.0
1703060783286.719,404.0,1.0,301.79775,183.28349999999998,289.54,276.215,1.0,235.0
1703060783293.2769,404.0,1.0,300.96899999999994,181.06875000000002,289.077,274.673,1.0,235.0
1703060783296.1428,404.0,1.0,299.274,177.5265,288.078,272.196,1.0,235.0
1703060783302.377,404.0,1.0,303.81749999999994,182.5905,290.982,275.782,1.0,235.0
1703060783308.865,404.0,1.0,302.40825,187.18800000000002,289.763,278.916,1.0,235.0
1703060783311.742,404.0,1.0,299.92350000000005,180.59175,288.372,274.321,1.0,235.0
1703060783318.166,404.0,1.0,300.962625,184.45275,288.896,277.003,1.0,235.0
1703060783321.0928,404.0,1.0,300.363,183.16725,288.544,276.104,1.0,235.0
1703060783327.46,404.0,1.0,302.911875,185.55862499999998,290.198,277.803,1.0,235.0
1703060783333.8308,404.0,1.0,303.0675,189.38774999999998,290.108,280.444,1.0,235.0
1703060783336.8699,404.0,1.0,304.58325,188.69174999999998,291.199,279.991,1.0,235.0
1703060783343.1729,404.0,1.0,304.77862500000003,189.60262500000002,291.288,280.621,1.0,235.0
1703060783346.3071,404.0,1.0,303.24562499999996,186.164625,290.399,278.227,1.0,235.0
1703060783352.39,404.0,1.0,304.566375,182.466375,291.508,275.714,1.0,235.0
1703060783358.6199,404.0,1.0,306.376875,183.343875,292.716,276.354,1.0,235.0
1703060783361.741,404.0,1.0,309.032625,180.192375,294.706,274.258,1.0,235.0
1703060783368.062,404.0,1.0,306.67875,183.79575,292.902,276.67,1.0,235.0
1703060783371.1719,404.0,1.0,306.57825,180.68624999999997,292.991,274.539,1.0,235.0
1703060783377.441,406.0,1.0,311.026125,193.732875,295.684,287.21,1.0,229.0
1703060783383.648,406.0,1.0,306.68024999999994,182.22000000000003,293.325,279.716,1.0,229.0
1703060783386.76,406.0,1.0,311.002875,184.37437500000001,296.002,281.209,1.0,229.0
1703060783393.0188,406.0,1.0,305.90325,178.767,292.954,277.481,1.0,229.0
1703060783396.95,406.0,1.0,302.97225,181.10999999999999,290.985,278.901,1.0,229.0
1703060783402.427,406.0,1.0,303.161625,181.14975,291.106,278.932,1.0,229.0
1703060783408.637,406.0,1.0,304.51950000000005,180.6615,291.997,278.656,1.0,229.0
1703060783411.752,406.0,1.0,302.9325,179.13675,291.033,277.631,1.0,229.0
1703060783418.09,406.0,1.0,299.55600000000004,178.960875,288.858,277.418,1.0,229.0
1703060783421.185,406.0,1.0,300.141375,183.820875,289.053,280.572,1.0,229.0
1703060783427.425,406.0,1.0,299.599875,184.159875,288.689,280.777,1.0,229.0
1703060783433.985,406.0,1.0,301.8506249999999,179.25787499999998,290.331,277.677,1.0,229.0
1703060783436.731,406.0,1.0,299.947125,175.8525,289.229,275.428,1.0,229.0
1703060783442.983,406.0,1.0,305.1735,179.542125,292.458,277.956,1.0,229.0
1703060783446.3088,406.0,1.0,308.541,177.27,294.691,276.602,1.0,229.0
1703060783452.432,406.0,1.0,306.962625,177.35062499999998,293.682,276.606,1.0,229.0
1703060783458.815,406.0,1.0,308.2289999999999,176.0535,294.536,275.816,1.0,229.0
1703060783461.907,406.0,1.0,297.51975,179.62125,287.509,277.785,1.0,229.0
1703060783468.0168,406.0,1.0,303.95662500000003,177.6825,291.746,276.728,1.0,229.0
1703060783471.905,406.0,1.0,306.665625,182.755875,293.296,280.059,1.0,229.0
1703060783477.408,406.0,1.0,305.911875,178.849125,292.956,277.533,1.0,229.0
1703060783483.647,406.0,1.0,306.51,183.498,293.17,280.531,1.0,229.0
1703060783486.689,406.0,1.0,300.999375,181.89187500000003,289.682,279.35,1.0,229.0
1703060783492.982,406.0,1.0,304.5555,183.0915,291.931,280.218,1.0,229.0
1703060783496.094,406.0,1.0,304.34662499999996,178.37175000000002,291.971,277.181,1.0,229.0
1703060783502.3591,406.0,1.0,314.525625,176.159625,298.512,276.077,1.0,229.0
1703060783508.6228,406.0,1.0,316.32450000000006,179.80425,299.516,278.441,1.0,229.0
1703060783511.7341,406.0,1.0,320.54699999999997,177.82049999999998,302.216,277.307,1.0,229.0
1703060783518.108,406.0,1.0,312.03375,176.018625,296.948,275.911,1.0,229.0
1703060783521.3372,406.0,1.0,313.91475,176.38725,298.121,276.203,1.0,229.0
1703060783527.531,406.0,1.0,312.96899999999994,172.837875,297.649,273.923,1.0,229.0
1703060783533.665,406.0,1.0,316.11037500000003,173.52224999999999,299.596,274.458,1.0,229.0
1703060783536.718,406.0,1.0,315.54,173.93475,299.225,274.7,1.0,229.0
1703060783543.015,406.0,1.0,311.928,169.839,297.098,271.988,1.0,229.0
1703060783546.127,406.0,1.0,312.66412499999996,175.01925,297.381,275.296,1.0,229.0
